frame.time_epoch,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.duplicate_ack,tcp.analysis.ack_rtt,tcp.window_size
1762830068.891138000,10.10.216.21,443,10.10.64.28,18756,0x0010,6520027,1211,1310,,,,,64384
1762830068.891607000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6521337,0,,,,0.000469000,132096
1762830068.891657000,10.10.216.21,443,10.10.64.28,18756,0x0010,6521337,1211,1310,,,,,64384
1762830068.891672000,10.10.216.21,443,10.10.64.28,18756,0x0010,6522647,1211,1310,,,,,64384
1762830068.892103000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6523957,0,,,,0.000431000,132096
1762830068.892162000,10.10.216.21,443,10.10.64.28,18756,0x0010,6523957,1211,1310,,,,,64384
1762830068.892178000,10.10.216.21,443,10.10.64.28,18756,0x0010,6525267,1211,1310,,,,,64384
1762830068.925392000,10.10.216.21,443,10.10.64.28,18756,0x0010,6526577,1211,1310,,,,,64384
1762830068.925944000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6525267,0,,,,0.033782000,132096
1762830068.926090000,10.10.216.21,443,10.10.64.28,18756,0x0010,6527887,1211,1310,,,,,64384
1762830068.926573000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6525267,0,,,1\,1,,132096
1762830068.926733000,10.10.216.21,443,10.10.64.28,18756,0x0010,6525267,1211,1310,1,,,,64384
1762830068.927267000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6529197,0,,,,0.001177000,132096
1762830068.927407000,10.10.216.21,443,10.10.64.28,18756,0x0010,6529197,1211,1310,,,,,64384
1762830068.927430000,10.10.216.21,443,10.10.64.28,18756,0x0010,6530507,1211,1310,,,,,64384
1762830068.927856000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6530507,0,,,,0.000449000,132096
1762830068.927926000,10.10.216.21,443,10.10.64.28,18756,0x0010,6531817,1211,1310,,,,,64384
1762830068.928468000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6533127,0,,,,0.000542000,132096
1762830068.928538000,10.10.216.21,443,10.10.64.28,18756,0x0010,6533127,1211,1310,,,,,64384
1762830068.928551000,10.10.216.21,443,10.10.64.28,18756,0x0010,6534437,1211,1310,,,,,64384
1762830068.929012000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6535747,0,,,,0.000461000,132096
1762830068.929096000,10.10.216.21,443,10.10.64.28,18756,0x0010,6535747,1211,1310,,,,,64384
1762830068.929110000,10.10.216.21,443,10.10.64.28,18756,0x0010,6537057,1211,1310,,,,,64384
1762830068.929579000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6538367,0,,,,0.000469000,132096
1762830068.929630000,10.10.216.21,443,10.10.64.28,18756,0x0010,6538367,1211,1310,,,,,64384
1762830068.929645000,10.10.216.21,443,10.10.64.28,18756,0x0010,6539677,1211,1310,,,,,64384
1762830068.930110000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6540987,0,,,,0.000465000,132096
1762830068.930183000,10.10.216.21,443,10.10.64.28,18756,0x0010,6540987,1211,1310,,,,,64384
1762830068.930197000,10.10.216.21,443,10.10.64.28,18756,0x0010,6542297,1211,1310,,,,,64384
1762830068.930665000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6543607,0,,,,0.000468000,132096
1762830068.930718000,10.10.216.21,443,10.10.64.28,18756,0x0010,6543607,1211,1310,,,,,64384
1762830068.930732000,10.10.216.21,443,10.10.64.28,18756,0x0010,6544917,1211,1310,,,,,64384
1762830068.931250000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6546227,0,,,,0.000518000,132096
1762830068.931302000,10.10.216.21,443,10.10.64.28,18756,0x0010,6546227,1211,1310,,,,,64384
1762830068.931319000,10.10.216.21,443,10.10.64.28,18756,0x0010,6547537,1211,1310,,,,,64384
1762830068.931774000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6548847,0,,,,0.000455000,132096
1762830068.931814000,10.10.216.21,443,10.10.64.28,18756,0x0010,6548847,1211,1310,,,,,64384
1762830068.931834000,10.10.216.21,443,10.10.64.28,18756,0x0010,6550157,1211,1310,,,,,64384
1762830068.932288000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6551467,0,,,,0.000454000,132096
1762830068.932337000,10.10.216.21,443,10.10.64.28,18756,0x0010,6551467,1211,1310,,,,,64384
1762830068.932353000,10.10.216.21,443,10.10.64.28,18756,0x0010,6552777,1211,1310,,,,,64384
1762830068.932815000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6554087,0,,,,0.000462000,132096
1762830068.932867000,10.10.216.21,443,10.10.64.28,18756,0x0010,6554087,1211,1310,,,,,64384
1762830068.932883000,10.10.216.21,443,10.10.64.28,18756,0x0010,6555397,1211,1310,,,,,64384
1762830068.933419000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6556707,0,,,,0.000536000,132096
1762830068.933467000,10.10.216.21,443,10.10.64.28,18756,0x0010,6556707,1211,1310,,,,,64384
1762830068.933481000,10.10.216.21,443,10.10.64.28,18756,0x0010,6558017,1211,1310,,,,,64384
1762830068.933973000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6559327,0,,,,0.000492000,132096
1762830068.934026000,10.10.216.21,443,10.10.64.28,18756,0x0010,6559327,1211,1310,,,,,64384
1762830068.934042000,10.10.216.21,443,10.10.64.28,18756,0x0010,6560637,1211,1310,,,,,64384
1762830068.934480000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6561947,0,,,,0.000438000,132096
1762830068.934519000,10.10.216.21,443,10.10.64.28,18756,0x0010,6561947,1211,1310,,,,,64384
1762830068.934532000,10.10.216.21,443,10.10.64.28,18756,0x0010,6563257,1211,1310,,,,,64384
1762830068.934999000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6564567,0,,,,0.000467000,132096
1762830068.935039000,10.10.216.21,443,10.10.64.28,18756,0x0010,6564567,1211,1310,,,,,64384
1762830068.935056000,10.10.216.21,443,10.10.64.28,18756,0x0010,6565877,1211,1310,,,,,64384
1762830068.935611000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6567187,0,,,,0.000555000,132096
1762830068.935662000,10.10.216.21,443,10.10.64.28,18756,0x0018,6567187,1211,1310,,,,,64384
1762830068.935677000,10.10.216.21,443,10.10.64.28,18756,0x0010,6568497,1211,1310,,,,,64384
1762830068.936118000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6569807,0,,,,0.000441000,132096
1762830068.936167000,10.10.216.21,443,10.10.64.28,18756,0x0010,6569807,1211,1310,,,,,64384
1762830068.936183000,10.10.216.21,443,10.10.64.28,18756,0x0010,6571117,1211,1310,,,,,64384
1762830068.936641000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6572427,0,,,,0.000458000,132096
1762830068.936692000,10.10.216.21,443,10.10.64.28,18756,0x0010,6572427,1211,1310,,,,,64384
1762830068.936708000,10.10.216.21,443,10.10.64.28,18756,0x0010,6573737,1211,1310,,,,,64384
1762830068.937239000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6575047,0,,,,0.000531000,132096
1762830068.937290000,10.10.216.21,443,10.10.64.28,18756,0x0010,6575047,1211,1310,,,,,64384
1762830068.937305000,10.10.216.21,443,10.10.64.28,18756,0x0010,6576357,1211,1310,,,,,64384
1762830068.937796000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6577667,0,,,,0.000491000,132096
1762830068.937849000,10.10.216.21,443,10.10.64.28,18756,0x0010,6577667,1211,1310,,,,,64384
1762830068.937866000,10.10.216.21,443,10.10.64.28,18756,0x0010,6578977,1211,1310,,,,,64384
1762830068.938319000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6580287,0,,,,0.000453000,132096
1762830068.938372000,10.10.216.21,443,10.10.64.28,18756,0x0010,6580287,1211,1310,,,,,64384
1762830068.938389000,10.10.216.21,443,10.10.64.28,18756,0x0010,6581597,1211,1310,,,,,64384
1762830068.938829000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6582907,0,,,,0.000440000,132096
1762830068.938876000,10.10.216.21,443,10.10.64.28,18756,0x0010,6582907,1211,1310,,,,,64384
1762830068.938891000,10.10.216.21,443,10.10.64.28,18756,0x0010,6584217,1211,1310,,,,,64384
1762830068.939330000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6585527,0,,,,0.000439000,132096
1762830068.939364000,10.10.216.21,443,10.10.64.28,18756,0x0010,6585527,1211,1310,,,,,64384
1762830068.939374000,10.10.216.21,443,10.10.64.28,18756,0x0010,6586837,1211,1310,,,,,64384
1762830068.939860000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6588147,0,,,,0.000486000,132096
1762830068.939896000,10.10.216.21,443,10.10.64.28,18756,0x0010,6588147,1211,1310,,,,,64384
1762830068.939908000,10.10.216.21,443,10.10.64.28,18756,0x0010,6589457,1211,1310,,,,,64384
1762830068.940420000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6590767,0,,,,0.000512000,132096
1762830068.940468000,10.10.216.21,443,10.10.64.28,18756,0x0010,6590767,1211,1310,,,,,64384
1762830068.940489000,10.10.216.21,443,10.10.64.28,18756,0x0010,6592077,1211,1310,,,,,64384
1762830068.941017000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6593387,0,,,,0.000528000,132096
1762830068.941074000,10.10.216.21,443,10.10.64.28,18756,0x0010,6593387,1211,1310,,,,,64384
1762830068.941106000,10.10.216.21,443,10.10.64.28,18756,0x0010,6594697,1211,1310,,,,,64384
1762830068.941564000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6596007,0,,,,0.000458000,132096
1762830068.941614000,10.10.216.21,443,10.10.64.28,18756,0x0010,6596007,1211,1310,,,,,64384
1762830068.941630000,10.10.216.21,443,10.10.64.28,18756,0x0010,6597317,1211,1310,,,,,64384
1762830068.942090000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6598627,0,,,,0.000460000,132096
1762830068.942160000,10.10.216.21,443,10.10.64.28,18756,0x0010,6598627,1211,1310,,,,,64384
1762830068.942175000,10.10.216.21,443,10.10.64.28,18756,0x0010,6599937,1211,1310,,,,,64384
1762830068.942637000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6601247,0,,,,0.000462000,132096
1762830068.942681000,10.10.216.21,443,10.10.64.28,18756,0x0010,6601247,1211,1310,,,,,64384
1762830068.942696000,10.10.216.21,443,10.10.64.28,18756,0x0010,6602557,1211,1310,,,,,64384
1762830068.943207000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6603867,0,,,,0.000511000,132096
1762830068.943265000,10.10.216.21,443,10.10.64.28,18756,0x0010,6603867,1211,1310,,,,,64384
1762830068.943281000,10.10.216.21,443,10.10.64.28,18756,0x0010,6605177,1211,1310,,,,,64384
1762830068.943671000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6603867,0,,,1\,1,,132096
1762830068.943706000,10.10.216.21,443,10.10.64.28,18756,0x0010,6606487,1211,1310,,,,,64384
1762830068.944106000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6603867,0,,,1\,1,,132096
1762830068.944158000,10.10.216.21,443,10.10.64.28,18756,0x0010,6603867,1211,1310,1,1,,,64384
1762830068.944550000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6607797,0,,,,0.000844000,132096
1762830068.944584000,10.10.216.21,443,10.10.64.28,18756,0x0010,6607797,1211,1310,,,,,64384
1762830068.944594000,10.10.216.21,443,10.10.64.28,18756,0x0010,6609107,1211,1310,,,,,64384
1762830068.945067000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6610417,0,,,,0.000473000,132096
1762830068.945119000,10.10.216.21,443,10.10.64.28,18756,0x0010,6610417,1211,1310,,,,,64384
1762830068.945135000,10.10.216.21,443,10.10.64.28,18756,0x0010,6611727,1211,1310,,,,,64384
1762830068.945569000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6613037,0,,,,0.000434000,132096
1762830068.945606000,10.10.216.21,443,10.10.64.28,18756,0x0010,6613037,1211,1310,,,,,64384
1762830068.945619000,10.10.216.21,443,10.10.64.28,18756,0x0010,6614347,1211,1310,,,,,64384
1762830068.946093000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6615657,0,,,,0.000474000,132096
1762830068.946138000,10.10.216.21,443,10.10.64.28,18756,0x0010,6615657,1211,1310,,,,,64384
1762830068.946152000,10.10.216.21,443,10.10.64.28,18756,0x0010,6616967,1211,1310,,,,,64384
1762830068.946593000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6618277,0,,,,0.000441000,132096
1762830068.946643000,10.10.216.21,443,10.10.64.28,18756,0x0010,6618277,1211,1310,,,,,64384
1762830068.946659000,10.10.216.21,443,10.10.64.28,18756,0x0010,6619587,1211,1310,,,,,64384
1762830068.947111000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6620897,0,,,,0.000452000,132096
1762830068.947171000,10.10.216.21,443,10.10.64.28,18756,0x0010,6620897,1211,1310,,,,,64384
1762830068.947189000,10.10.216.21,443,10.10.64.28,18756,0x0010,6622207,1211,1310,,,,,64384
1762830068.947883000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6623517,0,,,,0.000694000,132096
1762830068.947916000,10.10.216.21,443,10.10.64.28,18756,0x0010,6623517,1211,1310,,,,,64384
1762830068.947928000,10.10.216.21,443,10.10.64.28,18756,0x0010,6624827,1211,1310,,,,,64384
1762830068.948450000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6626137,0,,,,0.000522000,132096
1762830068.948489000,10.10.216.21,443,10.10.64.28,18756,0x0010,6626137,1211,1310,,,,,64384
1762830068.948500000,10.10.216.21,443,10.10.64.28,18756,0x0010,6627447,1211,1310,,,,,64384
1762830068.948971000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6628757,0,,,,0.000471000,132096
1762830068.949021000,10.10.216.21,443,10.10.64.28,18756,0x0010,6628757,1211,1310,,,,,64384
1762830068.949038000,10.10.216.21,443,10.10.64.28,18756,0x0010,6630067,1211,1310,,,,,64384
1762830068.949489000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6631377,0,,,,0.000451000,132096
1762830068.949528000,10.10.216.21,443,10.10.64.28,18756,0x0018,6631377,1211,1310,,,,,64384
1762830068.949543000,10.10.216.21,443,10.10.64.28,18756,0x0010,6632687,1211,1310,,,,,64384
1762830068.949986000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6633997,0,,,,0.000443000,132096
1762830068.950020000,10.10.216.21,443,10.10.64.28,18756,0x0010,6633997,1211,1310,,,,,64384
1762830068.950032000,10.10.216.21,443,10.10.64.28,18756,0x0010,6635307,1211,1310,,,,,64384
1762830068.950485000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6636617,0,,,,0.000453000,132096
1762830068.950525000,10.10.216.21,443,10.10.64.28,18756,0x0010,6636617,1211,1310,,,,,64384
1762830068.950541000,10.10.216.21,443,10.10.64.28,18756,0x0010,6637927,1211,1310,,,,,64384
1762830068.950992000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6639237,0,,,,0.000451000,132096
1762830068.951024000,10.10.216.21,443,10.10.64.28,18756,0x0010,6639237,1211,1310,,,,,64384
1762830068.951036000,10.10.216.21,443,10.10.64.28,18756,0x0010,6640547,1211,1310,,,,,64384
1762830068.951471000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6641857,0,,,,0.000435000,132096
1762830068.951517000,10.10.216.21,443,10.10.64.28,18756,0x0010,6641857,1211,1310,,,,,64384
1762830068.951531000,10.10.216.21,443,10.10.64.28,18756,0x0010,6643167,1211,1310,,,,,64384
1762830068.995322000,10.10.216.21,443,10.10.64.28,18756,0x0010,6644477,1211,1310,,,,,64384
1762830068.995821000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6643167,0,,,,0.044304000,132096
1762830068.995920000,10.10.216.21,443,10.10.64.28,18756,0x0010,6645787,1211,1310,,,,,64384
1762830068.996491000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6643167,0,,,1\,1,,132096
1762830068.996595000,10.10.216.21,443,10.10.64.28,18756,0x0010,6643167,1211,1310,1,,,,64384
1762830068.997066000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6647097,0,,,,0.001146000,132096
1762830068.997189000,10.10.216.21,443,10.10.64.28,18756,0x0010,6647097,1211,1310,,,,,64384
1762830068.997208000,10.10.216.21,443,10.10.64.28,18756,0x0010,6648407,1211,1310,,,,,64384
1762830068.997623000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6648407,0,,,,0.000434000,132096
1762830068.997694000,10.10.216.21,443,10.10.64.28,18756,0x0010,6649717,1211,1310,,,,,64384
1762830068.998199000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6648407,0,,,1\,1,,132096
1762830068.998251000,10.10.216.21,443,10.10.64.28,18756,0x0010,6648407,1211,1310,1,,,,64384
1762830068.998722000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6651027,0,,,,0.001028000,132096
1762830068.998773000,10.10.216.21,443,10.10.64.28,18756,0x0010,6651027,1211,1310,,,,,64384
1762830068.998783000,10.10.216.21,443,10.10.64.28,18756,0x0010,6652337,1211,1310,,,,,64384
1762830068.999247000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6653647,0,,,,0.000464000,132096
1762830068.999300000,10.10.216.21,443,10.10.64.28,18756,0x0010,6653647,1211,1310,,,,,64384
1762830068.999315000,10.10.216.21,443,10.10.64.28,18756,0x0010,6654957,1211,1310,,,,,64384
1762830068.999764000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6656267,0,,,,0.000449000,132096
1762830068.999831000,10.10.216.21,443,10.10.64.28,18756,0x0010,6656267,1211,1310,,,,,64384
1762830068.999848000,10.10.216.21,443,10.10.64.28,18756,0x0010,6657577,1211,1310,,,,,64384
1762830069.000265000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6656267,0,,,1\,1,,132096
1762830069.000318000,10.10.216.21,443,10.10.64.28,18756,0x0010,6658887,1211,1310,,,,,64384
1762830069.000722000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6656267,0,,,1\,1,,132096
1762830069.000766000,10.10.216.21,443,10.10.64.28,18756,0x0010,6656267,1211,1310,1,1,,,64384
1762830069.001247000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6660197,0,,,,0.000929000,132096
1762830069.001294000,10.10.216.21,443,10.10.64.28,18756,0x0010,6660197,1211,1310,,,,,64384
1762830069.001310000,10.10.216.21,443,10.10.64.28,18756,0x0010,6661507,1211,1310,,,,,64384
1762830069.001741000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6662817,0,,,,0.000431000,132096
1762830069.001810000,10.10.216.21,443,10.10.64.28,18756,0x0010,6662817,1211,1310,,,,,64384
1762830069.001823000,10.10.216.21,443,10.10.64.28,18756,0x0010,6664127,1211,1310,,,,,64384
1762830069.002315000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6665437,0,,,,0.000492000,132096
1762830069.002378000,10.10.216.21,443,10.10.64.28,18756,0x0010,6665437,1211,1310,,,,,64384
1762830069.002397000,10.10.216.21,443,10.10.64.28,18756,0x0010,6666747,1211,1310,,,,,64384
1762830069.002885000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6668057,0,,,,0.000488000,132096
1762830069.002929000,10.10.216.21,443,10.10.64.28,18756,0x0010,6668057,1211,1310,,,,,64384
1762830069.002943000,10.10.216.21,443,10.10.64.28,18756,0x0010,6669367,1211,1310,,,,,64384
1762830069.003403000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6670677,0,,,,0.000460000,132096
1762830069.003438000,10.10.216.21,443,10.10.64.28,18756,0x0010,6670677,1211,1310,,,,,64384
1762830069.003450000,10.10.216.21,443,10.10.64.28,18756,0x0010,6671987,1211,1310,,,,,64384
1762830069.003927000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6673297,0,,,,0.000477000,132096
1762830069.003987000,10.10.216.21,443,10.10.64.28,18756,0x0010,6673297,1211,1310,,,,,64384
1762830069.004006000,10.10.216.21,443,10.10.64.28,18756,0x0010,6674607,1211,1310,,,,,64384
1762830069.004442000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6675917,0,,,,0.000436000,132096
1762830069.004474000,10.10.216.21,443,10.10.64.28,18756,0x0010,6675917,1211,1310,,,,,64384
1762830069.004487000,10.10.216.21,443,10.10.64.28,18756,0x0010,6677227,1211,1310,,,,,64384
1762830069.004997000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6678537,0,,,,0.000510000,132096
1762830069.005046000,10.10.216.21,443,10.10.64.28,18756,0x0010,6678537,1211,1310,,,,,64384
1762830069.005064000,10.10.216.21,443,10.10.64.28,18756,0x0010,6679847,1211,1310,,,,,64384
1762830069.005503000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6681157,0,,,,0.000439000,132096
1762830069.005538000,10.10.216.21,443,10.10.64.28,18756,0x0010,6681157,1211,1310,,,,,64384
1762830069.005552000,10.10.216.21,443,10.10.64.28,18756,0x0010,6682467,1211,1310,,,,,64384
1762830069.006002000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6683777,0,,,,0.000450000,132096
1762830069.006071000,10.10.216.21,443,10.10.64.28,18756,0x0010,6683777,1211,1310,,,,,64384
1762830069.006090000,10.10.216.21,443,10.10.64.28,18756,0x0010,6685087,1211,1310,,,,,64384
1762830069.006540000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6686397,0,,,,0.000450000,132096
1762830069.006584000,10.10.216.21,443,10.10.64.28,18756,0x0010,6686397,1211,1310,,,,,64384
1762830069.006599000,10.10.216.21,443,10.10.64.28,18756,0x0010,6687707,1211,1310,,,,,64384
1762830069.049654000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6687707,0,,,,0.043070000,132096
1762830069.049853000,10.10.216.21,443,10.10.64.28,18756,0x0010,6689017,1211,1310,,,,,64384
1762830069.050391000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6687707,0,,,1\,1,,132096
1762830069.050507000,10.10.216.21,443,10.10.64.28,18756,0x0010,6687707,1211,1310,1,,,,64384
1762830069.051004000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6690327,0,,,,0.001151000,132096
1762830069.051097000,10.10.216.21,443,10.10.64.28,18756,0x0010,6690327,1211,1310,,,,,64384
1762830069.051121000,10.10.216.21,443,10.10.64.28,18756,0x0010,6691637,1211,1310,,,,,64384
1762830069.051609000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6692947,0,,,,0.000488000,132096
1762830069.051709000,10.10.216.21,443,10.10.64.28,18756,0x0010,6692947,1211,1310,,,,,64384
1762830069.051739000,10.10.216.21,443,10.10.64.28,18756,0x0010,6694257,1211,1310,,,,,64384
1762830069.052288000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6695567,0,,,,0.000549000,132096
1762830069.052353000,10.10.216.21,443,10.10.64.28,18756,0x0018,6695567,1211,1310,,,,,64384
1762830069.052371000,10.10.216.21,443,10.10.64.28,18756,0x0010,6696877,1211,1310,,,,,64384
1762830069.052822000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6698187,0,,,,0.000451000,132096
1762830069.052891000,10.10.216.21,443,10.10.64.28,18756,0x0010,6698187,1211,1310,,,,,64384
1762830069.052909000,10.10.216.21,443,10.10.64.28,18756,0x0010,6699497,1211,1310,,,,,64384
1762830069.053427000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,6700807,0,,,,0.000518000,132096
1762830069.053474000,10.10.216.21,443,10.10.64.28,18756,0x0010,6700807,1211,1310,,,,,64384
